VBELN,KUNNR,ERDAT,ERNAM,VDATU,AUART,NETWR,WAERK
800000000001783,1004,2026-06-10,JACQUELINEME,2026-10-21,RUSH,45492.81,USD
800000000001784,1001,2026-10-02,YPORTER,2026-06-10,STANDARD,13948.55,USD
800000000001785,1007,2026-06-26,JNEWMAN,2026-05-07,RUSH,43896.49,USD
800000000001786,1008,2026-05-02,SANCHEZDARRY,2026-07-11,RUSH,89403.31,USD
800000000001787,1004,2026-10-31,JEFFERYSMITH,2026-05-24,STANDARD,21446.51,USD
800000000001788,1006,2026-10-14,LONGKATHRYN,2026-10-31,STANDARD,18978.63,USD
800000000001789,1009,2026-10-21,ELIZABETHROB,2026-06-26,RUSH,37843.64,USD
800000000001790,1007,2026-06-09,PATRICIAPRIC,2026-10-27,STANDARD,7239.52,USD
800000000001791,1007,2026-10-26,KLEINJENNIFE,2026-10-21,RUSH,9558.3,USD
800000000001792,1004,2026-05-09,KMCDONALD,2026-07-27,RUSH,11266.68,USD
800000000001793,1004,2026-11-23,ELIZABETHFUE,2026-09-21,STANDARD,31391.56,USD
800000000001794,1002,2026-09-29,ELLISCHRISTI,2026-11-11,STANDARD,9017.86,USD
800000000001795,1006,2026-07-02,MATTHEWCOCHR,2026-05-09,STANDARD,92578.76,USD
800000000001796,1010,2026-11-24,AMYLEVY,2026-09-29,RUSH,13351.53,USD
800000000001797,1002,2026-06-26,HMCCOY,2026-08-16,STANDARD,81642.11,USD
800000000001798,1009,2026-05-08,PBLACKBURN,2026-10-11,STANDARD,5469.93,USD
800000000001799,1008,2026-06-10,WJOHNSTON,2026-05-08,STANDARD,858.43,USD
800000000001800,1007,2026-09-28,UGONZALES,2026-10-02,RUSH,69131.16,USD
800000000001801,1007,2026-06-09,BRADLEY08,2026-08-16,RUSH,38916.46,USD
800000000001802,1010,2026-05-02,MARQUEZMICHA,2026-10-11,STANDARD,97169.29,USD
800000000001803,1004,2026-08-17,MARISSAKNAPP,2026-05-08,STANDARD,38724.35,USD
800000000001804,1006,2026-06-26,GERALDGEORGE,2026-06-09,RUSH,16391.36,USD
800000000001805,1005,2026-11-24,SCOTTJAMES,2026-10-31,RUSH,12614.02,USD
800000000001806,1009,2026-10-21,YROGERS,2026-11-23,STANDARD,21497.75,USD
800000000001807,1007,2026-10-14,SROJAS,2026-09-28,RUSH,31710.15,USD
800000000001808,1003,2026-05-08,NROBERTS,2026-08-17,STANDARD,99758.43,USD
800000000001809,1008,2026-05-07,NHOFFMAN,2026-11-11,RUSH,81242.13,USD
800000000001810,1008,2026-05-09,MARCBARR,2026-09-29,STANDARD,18925.27,USD
800000000001811,1010,2026-07-10,THOMPSONDENI,2026-08-17,RUSH,29323.49,USD
800000000001812,1002,2026-10-26,VICKIE75,2026-07-10,RUSH,65003.95,USD
800000000001813,1001,2026-10-14,JAMES30,2026-10-27,RUSH,17530.15,USD
800000000001814,1009,2026-08-17,HAROLD29,2026-09-21,RUSH,96551.79,USD
800000000001815,1001,2026-08-16,FARRELLANTHO,2026-06-10,STANDARD,76558.14,USD
800000000001816,1005,2026-10-11,JUSTIN86,2026-10-14,STANDARD,55370.3,USD
800000000001817,1005,2026-06-10,AMILLER,2026-10-31,STANDARD,93893.76,USD
800000000001818,1007,2026-10-27,UBRYANT,2026-10-31,RUSH,33512.48,USD
800000000001819,1008,2026-10-26,PACHECODAVID,2026-11-23,STANDARD,99760.5,USD
800000000001820,1008,2026-08-16,HANSENKAREN,2026-10-31,RUSH,11978.84,USD
800000000001821,1004,2026-07-02,FRANCESROBIN,2026-06-09,STANDARD,47512.31,USD
800000000001822,1001,2026-07-10,BARRERADAWN,2026-09-28,RUSH,13470.61,USD
800000000001823,1007,2026-06-27,GARRISONWILL,2026-11-23,RUSH,47687.32,USD
800000000001824,1005,2026-11-23,STEVENCOLE,2026-05-24,RUSH,80795.43,USD
800000000001825,1008,2026-05-09,PAMELA45,2026-09-29,RUSH,31757.9,USD
800000000001826,1004,2026-10-21,GLORIA50,2026-08-16,STANDARD,22147.59,USD
800000000001827,1008,2026-09-29,ELLISMATTHEW,2026-09-28,RUSH,62527.33,USD
800000000001828,1010,2026-10-21,SHAFFERSAMAN,2026-10-11,RUSH,81040.63,USD
800000000001829,1008,2026-05-07,PADKINS,2026-10-31,RUSH,16740.18,USD
800000000001830,1003,2026-11-24,KIMBERLYTAYL,2026-10-21,RUSH,36196.34,USD
800000000001831,1010,2026-05-08,LAURAROMAN,2026-06-26,RUSH,57955.53,USD
800000000001832,1004,2026-06-26,RLONG,2026-11-23,RUSH,41165.04,USD
800000000001833,1005,2026-06-26,MEGANBOOKER,2026-10-02,STANDARD,15608.37,USD
800000000001834,1001,2026-07-11,TIMOTHYCLARK,2026-07-02,RUSH,80825.93,USD
800000000001835,1009,2026-10-31,XLARSON,2026-10-27,STANDARD,92982.22,USD
800000000001836,1004,2026-11-24,AALLEN,2026-10-11,STANDARD,72203.81,USD
800000000001837,1008,2026-05-09,TONYA47,2026-07-10,RUSH,95343.04,USD
800000000001838,1004,2026-10-31,LISAJEFFERSO,2026-07-02,STANDARD,25580.55,USD
800000000001839,1004,2026-08-17,BUTLERRUSSEL,2026-05-07,STANDARD,72002.78,USD
800000000001840,1010,2026-09-28,HOGANANTONIO,2026-10-02,RUSH,95463.11,USD
800000000001841,1008,2026-09-29,ANGELA43,2026-10-02,STANDARD,87138.09,USD
800000000001842,1006,2026-07-02,HROGERS,2026-10-27,RUSH,94173.06,USD
800000000001843,1007,2026-10-11,ROBERTSBEVER,2026-06-09,RUSH,84894.39,USD
800000000001844,1003,2026-07-10,BAUSTIN,2026-08-17,STANDARD,34244.32,USD
800000000001845,1001,2026-10-14,KGONZALEZ,2026-09-29,STANDARD,2877.27,USD
800000000001846,1009,2026-08-17,CHARLESMCLAU,2026-07-02,RUSH,25264.81,USD
800000000001847,1010,2026-07-11,STEPHANIEDEC,2026-07-11,STANDARD,4989.39,USD
800000000001848,1007,2026-11-24,AMY51,2026-08-16,RUSH,39970.28,USD
800000000001849,1006,2026-09-28,MARK62,2026-08-17,STANDARD,25031.35,USD
800000000001850,1005,2026-06-27,CHAVEZASHLEY,2026-08-17,RUSH,17228.06,USD
800000000001851,1003,2026-05-08,LEAHJONES,2026-10-31,RUSH,68030.14,USD
800000000001852,1006,2026-10-21,RICARDO50,2026-09-28,STANDARD,41621.47,USD
800000000001853,1002,2026-05-09,SWILLIAMS,2026-09-21,STANDARD,5000.98,USD
800000000001854,1008,2026-05-08,DONNA79,2026-11-05,RUSH,22874.6,USD
800000000001855,1006,2026-08-17,JAMESJOHNSON,2026-06-26,RUSH,74124.57,USD
800000000001856,1001,2026-10-31,STACIE47,2026-05-08,RUSH,9960.58,USD
800000000001857,1009,2026-06-27,SMITHSTACIE,2026-09-21,STANDARD,98359.12,USD
800000000001858,1009,2026-10-27,RWHITE,2026-06-26,RUSH,14588.72,USD
800000000001859,1001,2026-05-08,MICHAELGILL,2026-10-26,STANDARD,77155.13,USD
800000000001860,1005,2026-05-08,MHENDERSON,2026-09-21,RUSH,61269.61,USD
800000000001861,1004,2026-10-21,BRANDI98,2026-10-14,STANDARD,63528.81,USD
800000000001862,1003,2026-11-24,ASHLEY03,2026-11-24,STANDARD,53297.59,USD
800000000001863,1002,2026-10-11,PAUL61,2026-10-26,STANDARD,15448.11,USD
800000000001864,1003,2026-08-16,AMBER05,2026-10-31,STANDARD,18342.95,USD
800000000001865,1004,2026-10-14,JOHN37,2026-11-11,STANDARD,30376.85,USD
800000000001866,1003,2026-05-24,VMENDOZA,2026-10-21,RUSH,30125.33,USD
800000000001867,1005,2026-08-16,RHONDA90,2026-08-17,RUSH,38607.15,USD
800000000001868,1006,2026-11-05,MARGARET92,2026-11-05,RUSH,41982.11,USD
800000000001869,1004,2026-07-11,DAVID03,2026-08-17,RUSH,32966.78,USD
800000000001870,1010,2026-06-09,DANIELLEPALM,2026-05-02,STANDARD,38036.52,USD
800000000001871,1007,2026-10-14,VWARD,2026-08-16,STANDARD,44813.96,USD
800000000001872,1007,2026-05-02,ODONNELLRYAN,2026-07-10,STANDARD,14240.97,USD
800000000001873,1010,2026-07-10,JOSHUA66,2026-05-02,STANDARD,16755.47,USD
800000000001874,1004,2026-09-28,HEATHER27,2026-11-11,RUSH,40881.83,USD
800000000001875,1009,2026-06-29,PETERTRUJILL,2026-11-11,STANDARD,69900.41,USD
800000000001876,1001,2026-05-07,XADAMS,2026-05-24,RUSH,30896.88,USD
800000000001877,1003,2026-10-14,CSERRANO,2026-06-27,RUSH,89065.72,USD
800000000001878,1001,2026-06-26,CFRANCIS,2026-07-10,RUSH,48203.94,USD
800000000001879,1006,2026-10-11,ANNHOWARD,2026-09-28,RUSH,39475.3,USD
800000000001880,1010,2026-11-23,JWAGNER,2026-05-07,STANDARD,41616.96,USD
800000000001881,1010,2026-05-08,JOHNTHOMAS,2026-10-31,STANDARD,74974.25,USD
800000000001882,1003,2026-08-17,SHANE27,2026-10-31,RUSH,1281.22,USD
800000000001883,1002,2026-05-24,DURHAMCHARLE,2026-07-27,STANDARD,63381.24,USD
800000000001884,1004,2026-06-10,SHARONOBRIEN,2026-11-05,STANDARD,53298.69,USD
800000000001885,1007,2026-10-27,MIRANDASONYA,2026-06-26,RUSH,39719.72,USD
800000000001886,1002,2026-05-24,NCOX,2026-06-27,STANDARD,82320.96,USD
800000000001887,1006,2026-11-05,SMITHKELLY,2026-06-09,STANDARD,54071.12,USD
800000000001888,1010,2026-06-26,COLLEEN04,2026-05-02,STANDARD,39521.61,USD
800000000001889,1007,2026-05-09,JENNIFER97,2026-10-31,RUSH,9091.2,USD
800000000001890,1002,2026-10-27,JULIEMEDINA,2026-10-21,STANDARD,86095.2,USD
800000000001891,1002,2026-05-09,JESSICA33,2026-06-09,STANDARD,6093.14,USD
800000000001892,1002,2026-10-26,MARY54,2026-09-21,RUSH,47263.41,USD
800000000001893,1010,2026-05-08,XRITTER,2026-08-17,RUSH,44259.64,USD
800000000001894,1001,2026-05-09,IMARTINEZ,2026-06-27,STANDARD,1857.0,USD
800000000001895,1003,2026-06-26,JACQUELINETU,2026-09-21,STANDARD,19383.23,USD
800000000001896,1010,2026-10-11,BBARNES,2026-06-26,STANDARD,50925.46,USD
800000000001897,1007,2026-10-11,DENNIS06,2026-10-11,RUSH,27282.37,USD
800000000001898,1008,2026-10-02,CARDENASALEX,2026-10-27,STANDARD,69473.48,USD
800000000001899,1010,2026-09-29,YHAMPTON,2026-11-05,STANDARD,44498.69,USD
800000000001900,1009,2026-06-27,CHRISTOPHER3,2026-10-27,RUSH,58952.61,USD
800000000001901,1001,2026-08-17,EMORGAN,2026-07-27,STANDARD,77425.93,USD
800000000001902,1004,2026-05-09,RYANHUNT,2026-06-29,RUSH,59369.43,USD
800000000001903,1004,2026-09-21,GERALDGRIFFI,2026-11-11,STANDARD,924.18,USD
800000000001904,1010,2026-10-02,LORRAINE36,2026-05-07,STANDARD,78057.14,USD
800000000001905,1002,2026-05-07,JONESJIM,2026-06-26,STANDARD,35084.58,USD
800000000001906,1007,2026-06-10,GALLAGHERKAT,2026-07-11,STANDARD,65190.61,USD
800000000001907,1010,2026-10-27,TROGERS,2026-06-29,RUSH,92620.48,USD
800000000001908,1008,2026-10-11,JGARCIA,2026-10-14,STANDARD,4284.47,USD
800000000001909,1004,2026-05-07,KRAMOS,2026-05-24,RUSH,21286.28,USD
800000000001910,1001,2026-07-11,URANGEL,2026-10-14,RUSH,79656.46,USD
800000000001911,1003,2026-11-05,DSHEA,2026-07-11,RUSH,59142.14,USD
800000000001912,1002,2026-05-07,JENKINSANDRE,2026-07-27,STANDARD,24581.47,USD
800000000001913,1002,2026-10-02,ALVAREZKRIST,2026-06-26,STANDARD,73955.47,USD
800000000001914,1002,2026-11-11,ROBERT44,2026-10-14,RUSH,35486.98,USD
800000000001915,1008,2026-07-27,LEAH39,2026-10-27,RUSH,34645.68,USD
800000000001916,1005,2026-08-16,EDWARDSDENIS,2026-08-17,RUSH,6961.55,USD
800000000001917,1002,2026-06-26,LLOVE,2026-05-08,RUSH,99309.66,USD
800000000001918,1002,2026-11-05,MATTHEW32,2026-10-11,STANDARD,93729.1,USD
800000000001919,1005,2026-06-27,COURTNEYALLE,2026-07-02,RUSH,31589.91,USD
800000000001920,1007,2026-09-28,DSILVA,2026-10-26,STANDARD,31445.92,USD
800000000001921,1010,2026-05-24,MORRISANTONI,2026-10-11,STANDARD,22634.96,USD
800000000001922,1010,2026-08-16,ANDERSONJOHN,2026-09-29,STANDARD,3985.15,USD
800000000001923,1007,2026-11-23,MARYLYONS,2026-11-11,STANDARD,70436.9,USD
800000000001924,1008,2026-06-09,SANDRA98,2026-06-09,RUSH,9721.88,USD
800000000001925,1007,2026-07-27,SULLIVANJOHN,2026-05-09,RUSH,16927.8,USD
800000000001926,1001,2026-05-07,ELIZABETHJOH,2026-10-02,RUSH,21860.1,USD
800000000001927,1010,2026-09-28,MILLERRYAN,2026-10-11,STANDARD,20700.52,USD
800000000001928,1006,2026-07-11,DIAZMARY,2026-05-07,STANDARD,14670.77,USD
800000000001929,1004,2026-07-11,WARESTEPHEN,2026-07-10,RUSH,54927.48,USD
800000000001930,1002,2026-10-14,ASANTANA,2026-06-10,RUSH,21027.79,USD
800000000001931,1006,2026-05-07,ADAMSHORT,2026-09-28,STANDARD,16778.53,USD
800000000001932,1008,2026-07-02,GARCIASCOTT,2026-07-02,RUSH,56132.13,USD
800000000001933,1003,2026-10-11,JASONMORAN,2026-08-17,STANDARD,45847.64,USD
800000000001934,1009,2026-05-08,TONYA53,2026-10-21,RUSH,58896.41,USD
800000000001935,1002,2026-11-23,REBECCA44,2026-11-23,RUSH,87939.71,USD
800000000001936,1010,2026-10-27,XHALL,2026-06-29,STANDARD,35298.0,USD
800000000001937,1010,2026-05-07,MATTHEWCOLE,2026-10-26,STANDARD,20882.21,USD
800000000001938,1008,2026-09-21,THOMASKAREN,2026-05-08,RUSH,30400.91,USD
800000000001939,1001,2026-10-14,MICHAEL44,2026-11-11,STANDARD,72098.03,USD
800000000001940,1008,2026-09-28,DAVIDSELLERS,2026-05-02,RUSH,60499.21,USD
800000000001941,1002,2026-10-14,MELVINMORGAN,2026-10-27,RUSH,68340.11,USD
800000000001942,1006,2026-10-02,WALKERJENNIF,2026-09-21,STANDARD,99683.15,USD
800000000001943,1003,2026-07-10,ABROWN,2026-06-10,STANDARD,20401.0,USD
800000000001944,1010,2026-05-07,ANGELA97,2026-11-05,RUSH,93643.36,USD
800000000001945,1009,2026-05-09,DROBERTS,2026-09-21,RUSH,949.31,USD
800000000001946,1009,2026-05-02,SPENCERDAKOT,2026-06-26,RUSH,50378.0,USD
800000000001947,1004,2026-09-21,JOHNATHANDIX,2026-09-28,RUSH,41111.3,USD
800000000001948,1007,2026-08-16,HEATHERSALAS,2026-06-27,RUSH,38112.65,USD
800000000001949,1004,2026-09-21,COWENS,2026-10-21,RUSH,67689.97,USD
800000000001950,1010,2026-06-26,JOEL17,2026-07-10,STANDARD,14377.0,USD
800000000001951,1006,2026-10-11,TGREENE,2026-09-28,RUSH,833.34,USD
800000000001952,1001,2026-06-29,SMITHJONATHA,2026-10-11,RUSH,23254.94,USD
800000000001953,1005,2026-05-07,STEVEN49,2026-06-26,STANDARD,51673.55,USD
800000000001954,1007,2026-09-21,ARIANAROSE,2026-11-23,RUSH,19653.0,USD
800000000001955,1006,2026-10-21,ROYFLORES,2026-06-10,STANDARD,74982.24,USD
800000000001956,1008,2026-08-17,SCHROEDERPAM,2026-05-24,STANDARD,41290.26,USD
800000000001957,1006,2026-10-11,WHILL,2026-07-10,STANDARD,59958.46,USD
800000000001958,1005,2026-10-27,BURTONPATRIC,2026-11-11,RUSH,23047.58,USD
800000000001959,1004,2026-08-17,OSOTO,2026-05-24,STANDARD,8802.6,USD
800000000001960,1004,2026-11-23,XARNOLD,2026-10-21,RUSH,30896.58,USD
800000000001961,1006,2026-08-17,LOPEZCYNTHIA,2026-06-26,RUSH,58971.86,USD
800000000001962,1005,2026-10-26,GERALD86,2026-10-27,RUSH,29434.31,USD
800000000001963,1004,2026-08-16,MARCUSBROWN,2026-08-17,RUSH,70349.28,USD
800000000001964,1008,2026-06-26,VJACKSON,2026-06-09,STANDARD,90038.77,USD
800000000001965,1006,2026-05-07,COLLINSBREND,2026-05-24,RUSH,13188.88,USD
800000000001966,1010,2026-05-08,CRYSTAL78,2026-11-23,STANDARD,37433.85,USD
800000000001967,1007,2026-10-14,ZHOLLAND,2026-10-11,RUSH,79561.13,USD
800000000001968,1008,2026-09-29,PRICEGABRIEL,2026-10-27,STANDARD,30363.71,USD
800000000001969,1001,2026-07-11,MEYERELIZABE,2026-10-11,RUSH,14464.01,USD
800000000001970,1005,2026-10-21,SERGIO44,2026-09-21,STANDARD,85584.66,USD
800000000001971,1006,2026-09-29,JCRUZ,2026-05-09,STANDARD,59095.46,USD
800000000001972,1006,2026-10-21,GEORGEKAREN,2026-09-21,STANDARD,54762.84,USD
800000000001973,1002,2026-10-26,ANGELADAVIS,2026-10-27,RUSH,71048.24,USD
800000000001974,1005,2026-06-27,RONALD74,2026-10-11,RUSH,2606.04,USD
800000000001975,1007,2026-10-02,MILLERMICHEL,2026-05-24,RUSH,31914.55,USD
800000000001976,1004,2026-09-21,NATHANBLACKB,2026-08-16,STANDARD,65032.39,USD
800000000001977,1007,2026-10-31,KIMBERLYBROW,2026-06-26,STANDARD,25502.76,USD
800000000001978,1006,2026-06-29,MELISSA60,2026-05-08,STANDARD,96094.74,USD
800000000001979,1004,2026-10-31,ROBINSCOTT,2026-10-02,STANDARD,15493.07,USD
800000000001980,1007,2026-10-21,MIRANDAKEVIN,2026-11-11,RUSH,26562.4,USD
800000000001981,1003,2026-10-31,STARKJOHN,2026-05-08,RUSH,9593.22,USD
800000000001982,1003,2026-05-02,LORRAINE41,2026-07-27,STANDARD,13454.31,USD
800000000001983,1006,2026-09-21,ISMITH,2026-10-27,STANDARD,75948.11,USD
800000000001984,1001,2026-05-24,MARIA39,2026-11-23,RUSH,62712.16,USD
800000000001985,1005,2026-10-14,LINDSEYGLEN,2026-10-02,RUSH,83329.16,USD
800000000001986,1001,2026-10-31,THOMAS40,2026-11-24,STANDARD,61158.76,USD
800000000001987,1005,2026-07-27,WHITEBOBBY,2026-10-27,RUSH,14153.43,USD
800000000001988,1007,2026-05-07,BJAMES,2026-09-29,RUSH,47974.89,USD
800000000001989,1001,2026-05-02,SBREWER,2026-07-27,RUSH,74118.94,USD
800000000001990,1002,2026-08-17,UHARPER,2026-05-09,RUSH,94286.89,USD
800000000001991,1006,2026-07-02,LORITERRY,2026-11-11,STANDARD,77973.16,USD
800000000001992,1010,2026-10-21,TREVINOTHEOD,2026-06-29,RUSH,74198.75,USD
800000000001993,1004,2026-09-28,WENDYJONES,2026-09-29,RUSH,57349.82,USD
800000000001994,1004,2026-06-09,JESSICAGRIFF,2026-05-07,RUSH,62921.94,USD
800000000001995,1009,2026-06-09,SANTIAGOMICH,2026-10-02,STANDARD,7566.44,USD
800000000001996,1004,2026-05-07,DANA76,2026-06-10,RUSH,62546.12,USD
800000000001997,1009,2026-08-16,SANDOVALDAVI,2026-08-17,RUSH,92510.38,USD
800000000001998,1008,2026-10-26,AHILL,2026-08-16,STANDARD,81237.19,USD
800000000001999,1002,2026-09-28,BRANDON79,2026-10-27,RUSH,89632.35,USD
800000000002000,1003,2026-06-09,TRUJILLOJENN,2026-06-29,RUSH,72206.05,USD
800000000002001,1004,2026-06-29,BROWNMATTHEW,2026-08-17,STANDARD,55465.87,USD
800000000002002,1007,2026-11-24,DAVID29,2026-07-27,STANDARD,4315.22,USD
800000000002003,1005,2026-10-21,MICHAELHALL,2026-06-29,RUSH,62922.44,USD
800000000002004,1010,2026-11-23,YDUARTE,2026-06-26,STANDARD,49499.81,USD
800000000002005,1001,2026-06-27,MILLSALBERT,2026-06-09,STANDARD,47058.18,USD
800000000002006,1008,2026-11-23,STEPHANIEMOR,2026-07-27,RUSH,4208.86,USD
800000000002007,1006,2026-10-31,MARYRILEY,2026-06-09,STANDARD,99251.64,USD
800000000002008,1005,2026-06-26,RICKYWALKER,2026-06-10,STANDARD,26974.91,USD
800000000002009,1003,2026-05-07,JAMES91,2026-10-11,STANDARD,57813.16,USD
800000000002010,1010,2026-09-28,DANIELLEMEND,2026-05-08,STANDARD,31028.1,USD
800000000002011,1007,2026-07-11,JOSEPHGOMEZ,2026-05-02,STANDARD,42665.53,USD
800000000002012,1001,2026-11-23,HGREEN,2026-05-07,STANDARD,27695.1,USD
800000000002013,1010,2026-11-11,REBECCASANCH,2026-06-26,RUSH,59235.91,USD
800000000002014,1005,2026-06-26,MITCHELLCHEL,2026-06-10,STANDARD,44528.46,USD
800000000002015,1002,2026-10-21,RBROWN,2026-06-10,RUSH,89206.2,USD
800000000002016,1009,2026-10-14,RPATTERSON,2026-07-27,RUSH,49076.1,USD
800000000002017,1006,2026-10-02,DEBORAH13,2026-10-14,STANDARD,84751.98,USD
800000000002018,1010,2026-05-24,SCHWARTZCLIN,2026-08-17,RUSH,95712.09,USD
800000000002019,1005,2026-11-11,EDWIN35,2026-10-26,STANDARD,59731.52,USD
800000000002020,1010,2026-09-29,BARNETTANDRE,2026-05-09,STANDARD,86000.18,USD
800000000002021,1004,2026-10-21,RICHARDGAINE,2026-09-29,STANDARD,83899.44,USD
800000000002022,1005,2026-10-14,ANNAMEYER,2026-06-10,STANDARD,76745.87,USD
800000000002023,1003,2026-10-11,CLUNA,2026-06-26,STANDARD,30556.92,USD
800000000002024,1001,2026-09-29,ASHLEYROGERS,2026-07-27,STANDARD,87190.65,USD
800000000002025,1007,2026-11-05,JAMESGOMEZ,2026-10-26,RUSH,91955.17,USD
800000000002026,1010,2026-06-09,JACOBSELIZAB,2026-07-27,RUSH,5555.42,USD
800000000002027,1010,2026-10-21,ANGELA37,2026-07-10,RUSH,61725.1,USD
800000000002028,1002,2026-10-31,COFFEYANNETT,2026-06-26,RUSH,29834.03,USD
800000000002029,1010,2026-07-10,RMORALES,2026-09-21,RUSH,76255.78,USD
800000000002030,1006,2026-06-10,PHANSEN,2026-06-27,RUSH,67893.54,USD
800000000002031,1006,2026-09-28,JEFFREY68,2026-11-05,RUSH,26488.06,USD
800000000002032,1003,2026-10-14,STEPHENSMICH,2026-05-07,RUSH,24338.61,USD
800000000002033,1008,2026-10-27,HARTLOGAN,2026-07-02,RUSH,79029.19,USD
800000000002034,1007,2026-06-10,LEEJOSHUA,2026-09-28,RUSH,73523.52,USD
800000000002035,1007,2026-06-27,NHARRISON,2026-11-24,STANDARD,97974.57,USD
800000000002036,1009,2026-10-11,GUTIERREZJEF,2026-10-21,RUSH,84272.68,USD
800000000002037,1006,2026-07-10,MARGARETREID,2026-05-24,RUSH,38014.14,USD
800000000002038,1004,2026-07-11,CANTRELLWILL,2026-11-24,STANDARD,45428.32,USD
800000000002039,1008,2026-10-31,PHILLIP74,2026-05-07,RUSH,95491.34,USD
800000000002040,1002,2026-05-24,GHARRIS,2026-11-11,STANDARD,62045.43,USD
800000000002041,1006,2026-10-26,QUINNTHOMAS,2026-05-24,STANDARD,49884.7,USD
800000000002042,1003,2026-06-29,CASTANEDASTE,2026-10-26,RUSH,68828.62,USD
800000000002043,1008,2026-09-29,ROBERTSONMEL,2026-10-21,RUSH,84525.21,USD
800000000002044,1006,2026-06-09,KALEXANDER,2026-05-02,STANDARD,2534.0,USD
800000000002045,1006,2026-10-27,RKENNEDY,2026-08-17,STANDARD,77131.81,USD
800000000002046,1010,2026-06-26,NATHAN81,2026-06-09,RUSH,33474.24,USD
800000000002047,1006,2026-05-08,BOWENCARMEN,2026-06-29,RUSH,35261.85,USD
800000000002048,1004,2026-05-24,SMCCLAIN,2026-06-10,RUSH,36012.32,USD
800000000002049,1002,2026-05-08,LORRAINEPHEL,2026-10-11,RUSH,99603.46,USD
800000000002050,1010,2026-11-05,RROBBINS,2026-11-05,RUSH,80854.08,USD
800000000002051,1001,2026-10-27,JJONES,2026-08-16,RUSH,62367.93,USD
800000000002052,1003,2026-08-17,BRANDY71,2026-05-09,STANDARD,85970.37,USD
800000000002053,1003,2026-10-11,WILSONKEVIN,2026-11-11,STANDARD,22253.55,USD
800000000002054,1005,2026-06-26,LINDSEY72,2026-08-16,STANDARD,26955.44,USD
800000000002055,1004,2026-10-26,QFORBES,2026-10-26,RUSH,72295.31,USD
800000000002056,1008,2026-07-11,KEVINWILLIAM,2026-05-24,RUSH,1878.87,USD
800000000002057,1001,2026-05-09,THOMPSONCHAR,2026-06-10,STANDARD,93402.59,USD
800000000002058,1007,2026-07-02,MICHAELWILLI,2026-06-09,RUSH,25697.22,USD
800000000002059,1005,2026-05-07,DCAMPOS,2026-09-29,STANDARD,90410.04,USD
800000000002060,1008,2026-07-11,KNAPPSHERRI,2026-09-21,STANDARD,80544.41,USD
800000000002061,1002,2026-05-07,VELASQUEZCHR,2026-06-27,STANDARD,15430.07,USD
800000000002062,1007,2026-08-16,AMYGILES,2026-10-14,STANDARD,5808.4,USD
800000000002063,1007,2026-06-29,PATRICIASPAR,2026-10-21,RUSH,56253.03,USD
800000000002064,1009,2026-08-17,GREG14,2026-09-29,RUSH,21206.91,USD
800000000002065,1005,2026-10-31,GRIFFINSEAN,2026-06-26,RUSH,80258.02,USD
800000000002066,1008,2026-11-05,WILLIAM02,2026-08-17,RUSH,61704.05,USD
800000000002067,1010,2026-10-11,EJACOBSON,2026-10-31,RUSH,31635.36,USD
800000000002068,1007,2026-10-14,RWASHINGTON,2026-06-29,RUSH,80652.36,USD
800000000002069,1008,2026-08-16,DANIELLEHAMP,2026-10-31,RUSH,15235.96,USD
800000000002070,1008,2026-11-11,MEYERSJENNIF,2026-06-09,RUSH,16643.84,USD
800000000002071,1003,2026-05-24,MORAWILLIAM,2026-11-11,STANDARD,51793.69,USD
800000000002072,1010,2026-10-27,WHITNEYMASSE,2026-06-27,RUSH,15687.6,USD
800000000002073,1005,2026-07-11,WHITEHEADAUD,2026-07-02,STANDARD,22249.1,USD
800000000002074,1007,2026-07-27,JOSEPHBRANDO,2026-08-16,RUSH,39091.15,USD
800000000002075,1010,2026-11-23,BGARCIA,2026-10-31,STANDARD,4726.35,USD
800000000002076,1008,2026-09-29,VBRIGGS,2026-06-27,RUSH,33778.37,USD
800000000002077,1007,2026-10-27,ADAMSJUAN,2026-07-02,RUSH,75817.98,USD
800000000002078,1005,2026-06-09,PBURNS,2026-10-14,STANDARD,37895.08,USD
800000000002079,1001,2026-08-16,MEGANTHOMAS,2026-10-26,RUSH,31509.15,USD
800000000002080,1005,2026-10-11,WTHOMPSON,2026-05-07,RUSH,76551.66,USD
800000000002081,1009,2026-10-11,CHRISTOPHER9,2026-07-02,STANDARD,68092.42,USD
800000000002082,1001,2026-10-31,WHAMILTON,2026-10-27,RUSH,16094.35,USD
800000000002083,1006,2026-07-27,BUTLERANTHON,2026-06-09,STANDARD,99170.49,USD
800000000002084,1001,2026-06-26,MELVIN84,2026-05-09,STANDARD,88245.45,USD
800000000002085,1003,2026-08-16,JAMESWILLIAM,2026-11-23,RUSH,87580.82,USD
800000000002086,1007,2026-07-02,KIMBERLYGUZM,2026-05-02,STANDARD,23167.78,USD
800000000002087,1002,2026-10-11,FOSTERJAMES,2026-08-17,STANDARD,76722.08,USD
800000000002088,1004,2026-08-17,BROWNLESLIE,2026-09-21,STANDARD,6621.26,USD
