VBELN,POSNR,MATNR,WERKS,KWMENG,NETPR,WAERK
800000000000178,101475,M-503,PL01,120.0,32800.21,USD
800000000000178,101476,M-506,PL03,200.0,87470.42,USD
800000000000178,101477,M-500,PL01,10.0,91177.23,USD
800000000000178,101478,M-501,PL03,10.0,56017.58,USD
800000000000178,101479,M-504,PL03,500.0,54718.16,USD
800000000000178,101480,M-504,PL03,50.0,36522.28,USD
800000000000178,101481,M-507,PL03,500.0,40156.3,USD
800000000000178,101482,M-507,PL02,500.0,62626.9,USD
800000000000178,101483,M-500,PL01,200.0,92430.91,USD
800000000000179,101484,M-508,PL03,50.0,53120.05,USD
800000000000179,101485,M-504,PL01,200.0,39343.04,USD
800000000000179,101486,M-502,PL02,10.0,4076.9,USD
800000000000179,101487,M-509,PL02,200.0,53920.84,USD
800000000000179,101488,M-509,PL02,50.0,30900.44,USD
800000000000179,101489,M-501,PL01,10.0,28004.67,USD
800000000000179,101490,M-502,PL01,200.0,36266.79,USD
800000000000179,101491,M-507,PL01,50.0,52898.14,USD
800000000000179,101492,M-506,PL03,120.0,18045.98,USD
800000000000179,101493,M-509,PL02,10.0,88791.82,USD
800000000000179,101494,M-509,PL03,500.0,64178.31,USD
800000000000179,101495,M-506,PL02,200.0,14172.05,USD
800000000000179,101496,M-501,PL01,200.0,13301.07,USD
800000000000180,101497,M-504,PL01,10.0,62225.88,USD
800000000000180,101498,M-509,PL02,120.0,2294.06,USD
800000000000180,101499,M-509,PL02,50.0,16745.79,USD
800000000000180,101500,M-504,PL03,120.0,67622.72,USD
800000000000180,101501,M-504,PL02,500.0,70986.8,USD
800000000000180,101502,M-507,PL03,50.0,94978.58,USD
800000000000180,101503,M-508,PL03,120.0,62984.43,USD
800000000000180,101504,M-506,PL01,10.0,13486.98,USD
800000000000180,101505,M-509,PL01,500.0,59735.64,USD
800000000000180,101506,M-504,PL01,500.0,12087.86,USD
800000000000180,101507,M-500,PL02,50.0,65871.55,USD
800000000000180,101508,M-501,PL03,10.0,18955.47,USD
800000000000180,101509,M-504,PL01,120.0,94771.24,USD
800000000000181,101510,M-507,PL02,500.0,12730.71,USD
800000000000181,101511,M-501,PL03,10.0,12415.04,USD
800000000000181,101512,M-507,PL03,500.0,48227.1,USD
800000000000181,101513,M-501,PL01,10.0,41753.97,USD
800000000000181,101514,M-501,PL01,10.0,15579.64,USD
800000000000181,101515,M-505,PL03,10.0,13173.69,USD
800000000000181,101516,M-502,PL01,120.0,3868.5,USD
800000000000181,101517,M-500,PL02,50.0,74694.1,USD
800000000000181,101518,M-501,PL01,120.0,99370.65,USD
800000000000181,101519,M-500,PL02,500.0,52089.38,USD
800000000000181,101520,M-501,PL01,10.0,86117.67,USD
800000000000181,101521,M-507,PL02,120.0,8810.68,USD
800000000000182,101522,M-503,PL01,10.0,20927.36,USD
800000000000182,101523,M-505,PL02,500.0,31339.16,USD
800000000000182,101524,M-505,PL01,200.0,36443.72,USD
800000000000182,101525,M-500,PL03,500.0,50399.84,USD
800000000000182,101526,M-504,PL01,500.0,75916.29,USD
800000000000182,101527,M-500,PL01,500.0,2712.79,USD
800000000000182,101528,M-507,PL03,10.0,80449.21,USD
800000000000182,101529,M-507,PL01,500.0,45254.08,USD
800000000000183,101530,M-505,PL01,200.0,12969.77,USD
800000000000183,101531,M-503,PL03,500.0,30332.23,USD
800000000000183,101532,M-504,PL02,50.0,9577.32,USD
800000000000183,101533,M-505,PL01,10.0,27867.86,USD
800000000000183,101534,M-507,PL03,120.0,73616.68,USD
800000000000183,101535,M-507,PL01,120.0,67777.57,USD
800000000000183,101536,M-504,PL02,120.0,87424.43,USD
800000000000183,101537,M-505,PL03,500.0,76203.86,USD
800000000000184,101538,M-506,PL01,500.0,59249.83,USD
800000000000184,101539,M-503,PL02,200.0,68584.73,USD
800000000000184,101540,M-508,PL01,120.0,49903.89,USD
800000000000184,101541,M-508,PL02,50.0,51776.46,USD
800000000000184,101542,M-502,PL03,10.0,68414.39,USD
800000000000184,101543,M-507,PL03,200.0,22518.14,USD
800000000000184,101544,M-501,PL03,50.0,82307.46,USD
800000000000184,101545,M-500,PL03,200.0,83566.95,USD
800000000000184,101546,M-507,PL02,50.0,36414.64,USD
800000000000184,101547,M-506,PL03,120.0,28355.83,USD
800000000000184,101548,M-500,PL03,200.0,32939.51,USD
800000000000185,101549,M-502,PL03,120.0,45181.2,USD
800000000000185,101550,M-505,PL01,10.0,24664.48,USD
800000000000185,101551,M-505,PL02,120.0,76849.89,USD
800000000000185,101552,M-508,PL03,50.0,33191.14,USD
800000000000185,101553,M-505,PL03,50.0,75160.98,USD
800000000000185,101554,M-506,PL03,120.0,66873.15,USD
800000000000185,101555,M-503,PL03,120.0,8503.79,USD
800000000000186,101556,M-506,PL02,200.0,1625.36,USD
800000000000186,101557,M-500,PL01,120.0,86117.57,USD
800000000000186,101558,M-508,PL03,120.0,41400.63,USD
800000000000186,101559,M-500,PL02,50.0,56715.3,USD
800000000000187,101560,M-506,PL02,500.0,79074.61,USD
800000000000187,101561,M-508,PL02,50.0,79030.73,USD
800000000000187,101562,M-505,PL02,200.0,87754.93,USD
800000000000187,101563,M-505,PL01,50.0,15157.93,USD
800000000000187,101564,M-503,PL02,200.0,87159.58,USD
800000000000187,101565,M-503,PL01,120.0,72164.71,USD
800000000000187,101566,M-508,PL03,500.0,61158.85,USD
800000000000187,101567,M-501,PL01,10.0,92956.85,USD
800000000000187,101568,M-505,PL03,200.0,47152.6,USD
800000000000187,101569,M-507,PL02,10.0,84730.41,USD
800000000000187,101570,M-504,PL03,120.0,94273.61,USD
800000000000187,101571,M-506,PL03,500.0,59810.41,USD
800000000000187,101572,M-509,PL03,120.0,49773.03,USD
800000000000187,101573,M-504,PL02,120.0,73440.86,USD
800000000000188,101574,M-504,PL01,50.0,75113.29,USD
800000000000188,101575,M-504,PL01,120.0,55987.4,USD
800000000000188,101576,M-500,PL01,10.0,81634.61,USD
800000000000188,101577,M-503,PL01,120.0,38097.78,USD
800000000000188,101578,M-500,PL01,120.0,21091.34,USD
800000000000188,101579,M-508,PL02,50.0,61439.43,USD
800000000000188,101580,M-508,PL02,200.0,76347.72,USD
800000000000188,101581,M-507,PL02,120.0,1581.33,USD
800000000000188,101582,M-500,PL01,10.0,74472.54,USD
800000000000189,101583,M-505,PL01,500.0,49001.56,USD
800000000000189,101584,M-507,PL02,120.0,75961.78,USD
800000000000189,101585,M-506,PL03,10.0,69385.51,USD
800000000000190,101586,M-506,PL01,10.0,93396.63,USD
800000000000190,101587,M-501,PL01,10.0,4704.98,USD
800000000000190,101588,M-502,PL01,50.0,42527.84,USD
800000000000191,101589,M-503,PL01,50.0,72312.51,USD
800000000000191,101590,M-504,PL03,500.0,34027.8,USD
800000000000191,101591,M-502,PL01,500.0,14674.09,USD
800000000000191,101592,M-500,PL02,500.0,95746.45,USD
800000000000192,101593,M-501,PL03,200.0,76297.18,USD
800000000000192,101594,M-508,PL02,50.0,50678.46,USD
800000000000192,101595,M-503,PL01,200.0,9020.43,USD
800000000000192,101596,M-504,PL01,50.0,90099.97,USD
800000000000192,101597,M-509,PL03,500.0,15571.1,USD
800000000000192,101598,M-507,PL01,200.0,78705.03,USD
800000000000192,101599,M-506,PL02,200.0,31804.86,USD
800000000000192,101600,M-504,PL01,50.0,73278.96,USD
800000000000192,101601,M-505,PL03,200.0,39347.17,USD
800000000000192,101602,M-506,PL02,500.0,49202.52,USD
800000000000192,101603,M-505,PL03,200.0,93788.04,USD
800000000000192,101604,M-502,PL01,500.0,53470.49,USD
800000000000192,101605,M-504,PL01,10.0,80820.19,USD
800000000000193,101606,M-506,PL02,120.0,66605.04,USD
800000000000193,101607,M-509,PL03,200.0,31354.78,USD
800000000000194,101608,M-503,PL01,120.0,75972.11,USD
800000000000194,101609,M-505,PL01,500.0,85355.48,USD
800000000000194,101610,M-504,PL03,50.0,91319.78,USD
800000000000194,101611,M-502,PL03,10.0,17638.96,USD
800000000000194,101612,M-502,PL01,50.0,53570.1,USD
800000000000194,101613,M-504,PL03,120.0,38615.21,USD
800000000000194,101614,M-500,PL02,500.0,91219.66,USD
800000000000194,101615,M-506,PL03,120.0,91242.11,USD
800000000000194,101616,M-500,PL01,500.0,32007.63,USD
800000000000194,101617,M-507,PL01,500.0,17279.74,USD
800000000000194,101618,M-500,PL03,10.0,33379.71,USD
800000000000194,101619,M-505,PL03,120.0,65680.83,USD
800000000000194,101620,M-507,PL03,50.0,71071.15,USD
800000000000194,101621,M-502,PL02,120.0,36959.68,USD
800000000000194,101622,M-509,PL03,200.0,21686.9,USD
800000000000195,101623,M-506,PL01,50.0,62074.73,USD
800000000000195,101624,M-504,PL02,10.0,67305.13,USD
800000000000195,101625,M-504,PL01,50.0,76797.47,USD
800000000000195,101626,M-507,PL01,50.0,44167.28,USD
800000000000195,101627,M-500,PL02,500.0,9391.67,USD
800000000000195,101628,M-502,PL01,500.0,47859.7,USD
800000000000195,101629,M-501,PL02,200.0,7068.94,USD
800000000000195,101630,M-504,PL03,500.0,43366.65,USD
800000000000195,101631,M-504,PL03,10.0,13463.6,USD
800000000000195,101632,M-501,PL02,10.0,26464.3,USD
800000000000195,101633,M-500,PL02,10.0,1289.36,USD
800000000000195,101634,M-505,PL02,200.0,59500.42,USD
800000000000196,101635,M-504,PL02,50.0,20964.65,USD
800000000000196,101636,M-504,PL02,10.0,3043.44,USD
800000000000196,101637,M-504,PL01,50.0,67258.32,USD
800000000000196,101638,M-503,PL02,200.0,94743.44,USD
800000000000196,101639,M-508,PL01,50.0,7067.96,USD
800000000000196,101640,M-509,PL01,50.0,5571.8,USD
800000000000196,101641,M-503,PL01,500.0,7082.8,USD
800000000000196,101642,M-500,PL01,200.0,21750.85,USD
800000000000196,101643,M-509,PL01,200.0,17982.76,USD
800000000000196,101644,M-508,PL01,50.0,80775.46,USD
800000000000196,101645,M-503,PL01,10.0,80013.9,USD
800000000000197,101646,M-507,PL01,500.0,72708.81,USD
800000000000197,101647,M-501,PL02,120.0,39073.11,USD
800000000000197,101648,M-500,PL01,120.0,13519.56,USD
800000000000197,101649,M-508,PL02,500.0,95458.39,USD
800000000000197,101650,M-506,PL02,50.0,422.17,USD
800000000000197,101651,M-509,PL03,120.0,63930.25,USD
800000000000197,101652,M-509,PL01,120.0,82568.52,USD
800000000000197,101653,M-503,PL03,500.0,92498.96,USD
800000000000197,101654,M-502,PL03,200.0,58440.61,USD
800000000000198,101655,M-503,PL01,500.0,94354.32,USD
800000000000198,101656,M-507,PL01,200.0,99360.49,USD
800000000000198,101657,M-504,PL03,200.0,73670.48,USD
800000000000198,101658,M-506,PL02,200.0,26249.32,USD
800000000000198,101659,M-505,PL03,200.0,69306.69,USD
800000000000198,101660,M-505,PL03,120.0,7165.03,USD
800000000000198,101661,M-500,PL03,50.0,47904.17,USD
800000000000198,101662,M-509,PL02,500.0,78257.38,USD
800000000000198,101663,M-506,PL03,120.0,12735.02,USD
800000000000198,101664,M-509,PL03,120.0,47283.83,USD
800000000000198,101665,M-509,PL02,120.0,55724.37,USD
800000000000199,101666,M-507,PL01,50.0,37158.52,USD
800000000000199,101667,M-504,PL03,120.0,94172.36,USD
800000000000199,101668,M-505,PL02,200.0,95988.11,USD
800000000000199,101669,M-501,PL02,50.0,76282.2,USD
800000000000199,101670,M-507,PL03,50.0,96514.72,USD
800000000000199,101671,M-502,PL02,50.0,85281.09,USD
800000000000199,101672,M-502,PL03,200.0,99368.72,USD
800000000000199,101673,M-508,PL02,50.0,52030.33,USD
800000000000199,101674,M-509,PL02,500.0,33951.31,USD
800000000000199,101675,M-501,PL03,10.0,41332.68,USD
800000000000200,101676,M-502,PL03,120.0,92023.13,USD
800000000000200,101677,M-502,PL01,500.0,36793.83,USD
800000000000200,101678,M-505,PL02,120.0,47481.01,USD
800000000000200,101679,M-505,PL03,120.0,88857.89,USD
800000000000200,101680,M-505,PL03,10.0,89602.01,USD
800000000000200,101681,M-507,PL03,500.0,64788.14,USD
800000000000200,101682,M-504,PL03,10.0,96701.68,USD
800000000000200,101683,M-508,PL01,50.0,94552.09,USD
800000000000200,101684,M-503,PL03,500.0,15127.75,USD
800000000000201,101685,M-501,PL02,50.0,745.99,USD
800000000000201,101686,M-504,PL03,200.0,8736.22,USD
800000000000201,101687,M-506,PL03,120.0,25937.27,USD
800000000000201,101688,M-507,PL03,10.0,99848.21,USD
800000000000201,101689,M-501,PL03,200.0,63955.41,USD
800000000000201,101690,M-503,PL02,200.0,15310.18,USD
800000000000201,101691,M-500,PL03,500.0,27484.21,USD
800000000000201,101692,M-509,PL03,500.0,77600.81,USD
800000000000201,101693,M-500,PL02,200.0,71958.7,USD
800000000000201,101694,M-502,PL02,10.0,19982.48,USD
800000000000201,101695,M-500,PL01,200.0,81738.06,USD
800000000000201,101696,M-501,PL03,120.0,50045.43,USD
800000000000201,101697,M-508,PL02,120.0,77057.77,USD
800000000000202,101698,M-509,PL02,500.0,71975.59,USD
800000000000202,101699,M-509,PL02,50.0,88985.57,USD
800000000000202,101700,M-500,PL02,200.0,52911.45,USD
800000000000202,101701,M-502,PL02,500.0,93385.22,USD
800000000000202,101702,M-506,PL03,500.0,61803.89,USD
800000000000203,101703,M-502,PL02,120.0,11454.26,USD
800000000000203,101704,M-500,PL01,120.0,34895.97,USD
800000000000203,101705,M-507,PL03,200.0,97123.13,USD
800000000000203,101706,M-501,PL02,10.0,55906.43,USD
800000000000203,101707,M-505,PL01,120.0,32229.73,USD
800000000000203,101708,M-505,PL03,50.0,7603.66,USD
800000000000203,101709,M-509,PL03,200.0,36927.94,USD
800000000000203,101710,M-507,PL03,200.0,52492.76,USD
800000000000203,101711,M-502,PL01,500.0,33522.85,USD
800000000000203,101712,M-500,PL01,120.0,40826.17,USD
800000000000203,101713,M-500,PL03,50.0,32344.39,USD
800000000000203,101714,M-500,PL03,120.0,64438.79,USD
800000000000203,101715,M-509,PL03,200.0,91341.0,USD
800000000000204,101716,M-505,PL03,500.0,29659.03,USD
800000000000204,101717,M-503,PL02,200.0,6940.03,USD
800000000000204,101718,M-501,PL01,500.0,84909.36,USD
800000000000204,101719,M-503,PL01,500.0,54215.56,USD
800000000000204,101720,M-503,PL02,200.0,11175.78,USD
800000000000204,101721,M-500,PL02,200.0,69476.16,USD
800000000000204,101722,M-503,PL01,500.0,61261.82,USD
800000000000204,101723,M-505,PL03,50.0,50729.98,USD
800000000000204,101724,M-505,PL02,200.0,2950.87,USD
800000000000204,101725,M-502,PL02,50.0,70202.13,USD
800000000000204,101726,M-507,PL02,120.0,12592.64,USD
800000000000204,101727,M-508,PL01,200.0,97244.26,USD
800000000000204,101728,M-500,PL01,120.0,94798.71,USD
800000000000205,101729,M-507,PL03,50.0,39515.61,USD
800000000000205,101730,M-503,PL02,50.0,86930.52,USD
800000000000206,101731,M-507,PL01,500.0,86037.45,USD
800000000000206,101732,M-509,PL03,50.0,4680.07,USD
800000000000206,101733,M-507,PL03,120.0,58007.04,USD
800000000000206,101734,M-506,PL03,10.0,35489.77,USD
800000000000207,101735,M-507,PL01,50.0,44654.49,USD
800000000000207,101736,M-502,PL02,500.0,99681.54,USD
800000000000207,101737,M-509,PL01,500.0,36609.82,USD
800000000000207,101738,M-504,PL02,10.0,38608.05,USD
800000000000207,101739,M-505,PL01,200.0,92412.29,USD
800000000000207,101740,M-505,PL03,120.0,59645.97,USD
800000000000207,101741,M-506,PL02,50.0,34651.69,USD
800000000000207,101742,M-508,PL02,120.0,82915.41,USD
800000000000207,101743,M-500,PL01,500.0,22884.91,USD
800000000000207,101744,M-500,PL02,50.0,58058.01,USD
800000000000207,101745,M-509,PL01,10.0,67.39,USD
800000000000208,101746,M-502,PL01,50.0,94043.5,USD
800000000000208,101747,M-506,PL02,500.0,64779.52,USD
800000000000208,101748,M-504,PL02,200.0,44508.75,USD
800000000000208,101749,M-507,PL03,120.0,93258.04,USD
800000000000208,101750,M-508,PL02,50.0,78221.91,USD
800000000000208,101751,M-502,PL02,10.0,52099.39,USD
800000000000208,101752,M-500,PL02,10.0,29217.37,USD
800000000000209,101753,M-502,PL02,50.0,78277.62,USD
800000000000209,101754,M-503,PL03,200.0,74110.61,USD
800000000000209,101755,M-507,PL02,50.0,13727.54,USD
800000000000209,101756,M-504,PL02,10.0,83056.13,USD
800000000000209,101757,M-508,PL01,200.0,90657.12,USD
800000000000209,101758,M-509,PL03,200.0,79023.16,USD
800000000000209,101759,M-509,PL01,500.0,95013.92,USD
800000000000209,101760,M-506,PL02,200.0,16214.43,USD
800000000000209,101761,M-501,PL01,500.0,93601.39,USD
800000000000210,101762,M-506,PL02,120.0,79434.34,USD
800000000000210,101763,M-503,PL01,200.0,88420.08,USD
800000000000210,101764,M-500,PL01,500.0,36497.68,USD
800000000000210,101765,M-509,PL03,200.0,85153.46,USD
800000000000210,101766,M-503,PL02,500.0,95976.44,USD
800000000000210,101767,M-501,PL02,500.0,68908.48,USD
800000000000210,101768,M-503,PL01,50.0,4363.98,USD
800000000000210,101769,M-501,PL02,10.0,64177.29,USD
800000000000210,101770,M-506,PL03,200.0,20408.7,USD
800000000000210,101771,M-508,PL02,120.0,17816.32,USD
800000000000210,101772,M-505,PL03,200.0,16260.77,USD
800000000000210,101773,M-508,PL01,200.0,89361.68,USD
800000000000210,101774,M-507,PL02,200.0,73586.82,USD
800000000000210,101775,M-501,PL02,120.0,99845.7,USD
800000000000210,101776,M-507,PL01,120.0,18955.91,USD
800000000000211,101777,M-501,PL01,200.0,51649.61,USD
800000000000211,101778,M-501,PL03,120.0,85962.16,USD
800000000000211,101779,M-500,PL02,120.0,65065.47,USD
800000000000212,101780,M-504,PL03,120.0,72744.07,USD
800000000000212,101781,M-506,PL01,500.0,69945.56,USD
800000000000212,101782,M-502,PL01,200.0,24294.54,USD
800000000000212,101783,M-509,PL03,200.0,16262.15,USD
800000000000212,101784,M-505,PL02,500.0,59528.71,USD
800000000000212,101785,M-503,PL01,120.0,21204.07,USD
800000000000212,101786,M-506,PL02,50.0,90580.11,USD
800000000000212,101787,M-502,PL02,10.0,18777.75,USD
800000000000212,101788,M-509,PL01,10.0,6932.65,USD
800000000000212,101789,M-503,PL01,50.0,76026.33,USD
800000000000213,101790,M-501,PL02,500.0,80055.7,USD
800000000000213,101791,M-503,PL02,120.0,50097.55,USD
800000000000213,101792,M-506,PL03,50.0,82526.75,USD
800000000000213,101793,M-509,PL03,500.0,83864.74,USD
800000000000213,101794,M-504,PL02,200.0,94081.97,USD
800000000000213,101795,M-504,PL03,50.0,96058.97,USD
800000000000213,101796,M-500,PL02,10.0,53150.93,USD
800000000000213,101797,M-504,PL02,50.0,19817.4,USD
800000000000213,101798,M-507,PL01,120.0,90688.71,USD
800000000000213,101799,M-503,PL01,200.0,23148.68,USD
800000000000213,101800,M-504,PL01,200.0,75338.74,USD
800000000000213,101801,M-505,PL03,200.0,93705.62,USD
800000000000214,101802,M-502,PL03,10.0,46160.11,USD
800000000000214,101803,M-506,PL03,120.0,22039.55,USD
800000000000214,101804,M-507,PL02,200.0,95102.55,USD
800000000000214,101805,M-500,PL01,200.0,86615.84,USD
800000000000214,101806,M-503,PL02,500.0,99914.35,USD
800000000000214,101807,M-504,PL03,200.0,98816.86,USD
800000000000215,101808,M-505,PL01,500.0,31737.04,USD
800000000000215,101809,M-502,PL01,120.0,62389.45,USD
800000000000215,101810,M-508,PL02,50.0,81899.34,USD
800000000000215,101811,M-507,PL03,10.0,60639.12,USD
800000000000215,101812,M-500,PL01,50.0,65071.5,USD
800000000000215,101813,M-507,PL02,500.0,68289.87,USD
800000000000215,101814,M-504,PL02,10.0,20101.45,USD
800000000000216,101815,M-507,PL02,50.0,80734.83,USD
800000000000216,101816,M-506,PL03,50.0,5347.31,USD
800000000000216,101817,M-508,PL03,10.0,47079.86,USD
800000000000217,101818,M-503,PL01,50.0,55764.05,USD
800000000000217,101819,M-503,PL01,50.0,99399.45,USD
800000000000217,101820,M-501,PL01,50.0,80621.59,USD
800000000000217,101821,M-503,PL01,50.0,95175.3,USD
800000000000217,101822,M-504,PL01,120.0,43424.23,USD
800000000000217,101823,M-505,PL01,10.0,73540.69,USD
800000000000217,101824,M-501,PL02,500.0,85239.82,USD
800000000000217,101825,M-500,PL02,120.0,82832.06,USD
800000000000217,101826,M-501,PL02,10.0,89407.89,USD
800000000000218,101827,M-506,PL01,10.0,1085.47,USD
800000000000218,101828,M-502,PL02,500.0,54607.85,USD
800000000000218,101829,M-501,PL02,10.0,11374.76,USD
800000000000218,101830,M-503,PL03,200.0,89087.37,USD
800000000000218,101831,M-505,PL01,50.0,37515.17,USD
800000000000218,101832,M-506,PL02,50.0,86059.61,USD
800000000000219,101833,M-504,PL02,500.0,35405.81,USD
800000000000219,101834,M-506,PL03,120.0,48537.1,USD
800000000000219,101835,M-506,PL02,200.0,841.21,USD
800000000000219,101836,M-500,PL02,500.0,72882.38,USD
800000000000219,101837,M-503,PL02,50.0,22496.82,USD
800000000000219,101838,M-508,PL03,120.0,43776.32,USD
800000000000219,101839,M-509,PL02,10.0,43940.15,USD
800000000000219,101840,M-501,PL03,10.0,7106.9,USD
800000000000219,101841,M-501,PL02,200.0,48049.46,USD
800000000000220,101842,M-506,PL02,50.0,55122.19,USD
800000000000220,101843,M-502,PL03,10.0,16051.71,USD
800000000000220,101844,M-502,PL01,200.0,75191.97,USD
800000000000221,101845,M-508,PL03,500.0,53190.37,USD
800000000000221,101846,M-506,PL01,500.0,95492.31,USD
800000000000221,101847,M-503,PL01,120.0,84286.64,USD
800000000000221,101848,M-503,PL01,10.0,30221.11,USD
800000000000221,101849,M-501,PL03,500.0,64188.31,USD
800000000000221,101850,M-500,PL01,500.0,40444.85,USD
800000000000221,101851,M-507,PL01,120.0,72774.31,USD
800000000000221,101852,M-500,PL02,50.0,43183.73,USD
