VBELN,POSNR,VGBEL,WERKS,BRGEW,VRKME
900000000000979,101065,800000000010658,PL02,8000.0,PAL
900000000000979,101065,800000000010659,PL03,8000.0,BAG
900000000000980,101066,800000000010660,PL01,4500.0,CS
900000000000980,101066,800000000010661,PL02,15000.0,BAG
900000000000980,101066,800000000010662,PL03,8000.0,BAG
900000000000980,101066,800000000010663,PL03,500.0,PAL
900000000000980,101066,800000000010664,PL03,1200.0,CS
900000000000980,101066,800000000010665,PL02,500.0,CS
900000000000980,101066,800000000010666,PL03,15000.0,PAL
900000000000980,101066,800000000010667,PL03,15000.0,CS
900000000000980,101066,800000000010668,PL02,15000.0,BAG
900000000000980,101066,800000000010669,PL01,8000.0,CS
900000000000980,101067,800000000010670,PL03,15000.0,CS
900000000000981,101067,800000000010671,PL03,8000.0,CS
900000000000981,101067,800000000010672,PL03,15000.0,PAL
900000000000981,101067,800000000010673,PL03,15000.0,PAL
900000000000981,101067,800000000010674,PL02,15000.0,PAL
900000000000981,101067,800000000010675,PL02,4500.0,PAL
900000000000981,101067,800000000010676,PL01,8000.0,BAG
900000000000981,101067,800000000010677,PL01,8000.0,PAL
900000000000981,101067,800000000010678,PL02,4500.0,BAG
900000000000981,101067,800000000010679,PL02,4500.0,BAG
900000000000981,101068,800000000010680,PL01,500.0,CS
900000000000981,101068,800000000010681,PL01,4500.0,BAG
900000000000981,101068,800000000010682,PL01,15000.0,PAL
900000000000981,101068,800000000010683,PL02,500.0,BAG
900000000000981,101068,800000000010684,PL01,4500.0,PAL
900000000000981,101068,800000000010685,PL02,500.0,BAG
900000000000981,101068,800000000010686,PL01,15000.0,CS
900000000000981,101068,800000000010687,PL03,4500.0,PAL
900000000000982,101068,800000000010688,PL02,500.0,PAL
900000000000982,101068,800000000010689,PL01,15000.0,PAL
900000000000982,101069,800000000010690,PL03,500.0,BAG
900000000000982,101069,800000000010691,PL01,1200.0,CS
900000000000982,101069,800000000010692,PL03,8000.0,PAL
900000000000982,101069,800000000010693,PL03,4500.0,CS
900000000000982,101069,800000000010694,PL02,4500.0,BAG
900000000000982,101069,800000000010695,PL02,1200.0,CS
900000000000982,101069,800000000010696,PL02,1200.0,CS
900000000000983,101069,800000000010697,PL01,15000.0,BAG
900000000000983,101069,800000000010698,PL02,500.0,BAG
900000000000983,101069,800000000010699,PL02,8000.0,BAG
900000000000983,101070,800000000010700,PL02,4500.0,CS
900000000000983,101070,800000000010701,PL02,1200.0,PAL
900000000000983,101070,800000000010702,PL02,8000.0,PAL
900000000000983,101070,800000000010703,PL02,500.0,PAL
900000000000983,101070,800000000010704,PL03,8000.0,PAL
900000000000983,101070,800000000010705,PL01,8000.0,BAG
900000000000983,101070,800000000010706,PL03,500.0,CS
900000000000983,101070,800000000010707,PL03,4500.0,BAG
900000000000983,101070,800000000010708,PL02,4500.0,BAG
900000000000983,101070,800000000010709,PL01,4500.0,PAL
900000000000983,101071,800000000010710,PL03,4500.0,PAL
900000000000983,101071,800000000010711,PL03,1200.0,PAL
900000000000983,101071,800000000010712,PL02,1200.0,PAL
900000000000983,101071,800000000010713,PL01,15000.0,CS
900000000000984,101071,800000000010714,PL01,8000.0,CS
900000000000984,101071,800000000010715,PL02,500.0,BAG
900000000000984,101071,800000000010716,PL01,4500.0,PAL
900000000000984,101071,800000000010717,PL01,1200.0,BAG
900000000000984,101071,800000000010718,PL02,4500.0,PAL
900000000000984,101071,800000000010719,PL02,8000.0,BAG
900000000000984,101072,800000000010720,PL01,500.0,PAL
900000000000984,101072,800000000010721,PL03,1200.0,BAG
900000000000984,101072,800000000010722,PL01,15000.0,CS
900000000000984,101072,800000000010723,PL02,15000.0,BAG
900000000000985,101072,800000000010724,PL01,1200.0,BAG
900000000000985,101072,800000000010725,PL03,4500.0,CS
900000000000985,101072,800000000010726,PL02,1200.0,CS
900000000000985,101072,800000000010727,PL01,4500.0,PAL
900000000000985,101072,800000000010728,PL03,1200.0,CS
900000000000985,101072,800000000010729,PL02,15000.0,BAG
900000000000985,101073,800000000010730,PL03,15000.0,CS
900000000000985,101073,800000000010731,PL01,15000.0,PAL
900000000000985,101073,800000000010732,PL03,4500.0,CS
900000000000985,101073,800000000010733,PL03,8000.0,BAG
900000000000985,101073,800000000010734,PL03,500.0,PAL
900000000000985,101073,800000000010735,PL02,4500.0,BAG
900000000000985,101073,800000000010736,PL01,8000.0,CS
900000000000985,101073,800000000010737,PL01,1200.0,CS
900000000000985,101073,800000000010738,PL03,8000.0,BAG
900000000000985,101073,800000000010739,PL01,8000.0,CS
900000000000985,101074,800000000010740,PL02,8000.0,PAL
900000000000985,101074,800000000010741,PL03,500.0,PAL
900000000000986,101074,800000000010742,PL02,4500.0,BAG
900000000000986,101074,800000000010743,PL02,1200.0,CS
900000000000986,101074,800000000010744,PL01,1200.0,BAG
900000000000986,101074,800000000010745,PL01,1200.0,CS
900000000000986,101074,800000000010746,PL03,8000.0,CS
900000000000986,101074,800000000010747,PL01,8000.0,CS
900000000000986,101074,800000000010748,PL01,4500.0,PAL
900000000000986,101074,800000000010749,PL01,1200.0,BAG
900000000000986,101075,800000000010750,PL01,4500.0,CS
900000000000987,101075,800000000010751,PL02,1200.0,PAL
900000000000987,101075,800000000010752,PL01,1200.0,BAG
900000000000987,101075,800000000010753,PL02,8000.0,PAL
900000000000987,101075,800000000010754,PL03,500.0,PAL
900000000000987,101075,800000000010755,PL03,4500.0,BAG
900000000000987,101075,800000000010756,PL03,8000.0,PAL
900000000000987,101075,800000000010757,PL03,15000.0,CS
900000000000987,101075,800000000010758,PL03,1200.0,CS
900000000000987,101075,800000000010759,PL02,8000.0,BAG
900000000000987,101076,800000000010760,PL03,8000.0,BAG
900000000000987,101076,800000000010761,PL01,15000.0,CS
900000000000987,101076,800000000010762,PL03,500.0,CS
900000000000987,101076,800000000010763,PL03,500.0,BAG
900000000000987,101076,800000000010764,PL03,15000.0,PAL
900000000000987,101076,800000000010765,PL03,15000.0,PAL
900000000000987,101076,800000000010766,PL02,8000.0,CS
900000000000988,101076,800000000010767,PL02,1200.0,PAL
900000000000988,101076,800000000010768,PL03,15000.0,CS
900000000000988,101076,800000000010769,PL02,4500.0,PAL
900000000000988,101077,800000000010770,PL02,500.0,BAG
900000000000988,101077,800000000010771,PL01,500.0,BAG
900000000000988,101077,800000000010772,PL01,1200.0,BAG
900000000000988,101077,800000000010773,PL03,500.0,BAG
900000000000988,101077,800000000010774,PL03,4500.0,CS
900000000000989,101077,800000000010775,PL03,8000.0,PAL
900000000000989,101077,800000000010776,PL03,4500.0,CS
900000000000989,101077,800000000010777,PL01,8000.0,CS
900000000000989,101077,800000000010778,PL01,4500.0,BAG
900000000000989,101077,800000000010779,PL01,1200.0,CS
900000000000989,101078,800000000010780,PL01,500.0,CS
900000000000989,101078,800000000010781,PL01,4500.0,CS
900000000000989,101078,800000000010782,PL02,4500.0,CS
900000000000989,101078,800000000010783,PL03,1200.0,BAG
900000000000989,101078,800000000010784,PL03,8000.0,BAG
900000000000989,101078,800000000010785,PL02,15000.0,PAL
900000000000989,101078,800000000010786,PL01,8000.0,PAL
900000000000989,101078,800000000010787,PL02,500.0,BAG
900000000000989,101078,800000000010788,PL01,8000.0,PAL
900000000000989,101078,800000000010789,PL02,4500.0,PAL
900000000000989,101079,800000000010790,PL02,8000.0,CS
900000000000989,101079,800000000010791,PL03,500.0,BAG
900000000000989,101079,800000000010792,PL01,1200.0,BAG
900000000000989,101079,800000000010793,PL02,500.0,PAL
900000000000990,101079,800000000010794,PL01,1200.0,PAL
900000000000990,101079,800000000010795,PL03,500.0,PAL
900000000000990,101079,800000000010796,PL03,15000.0,PAL
900000000000990,101079,800000000010797,PL02,15000.0,PAL
900000000000990,101079,800000000010798,PL01,15000.0,CS
900000000000990,101079,800000000010799,PL02,15000.0,PAL
900000000000990,101080,800000000010800,PL01,15000.0,BAG
900000000000990,101080,800000000010801,PL01,4500.0,PAL
900000000000990,101080,800000000010802,PL03,15000.0,BAG
900000000000991,101080,800000000010803,PL02,500.0,CS
900000000000991,101080,800000000010804,PL01,15000.0,CS
900000000000991,101080,800000000010805,PL03,4500.0,CS
900000000000991,101080,800000000010806,PL03,4500.0,CS
900000000000991,101080,800000000010807,PL01,4500.0,CS
900000000000992,101080,800000000010808,PL02,1200.0,PAL
900000000000992,101080,800000000010809,PL03,500.0,BAG
900000000000992,101081,800000000010810,PL01,8000.0,BAG
900000000000992,101081,800000000010811,PL01,8000.0,CS
900000000000992,101081,800000000010812,PL03,15000.0,BAG
900000000000992,101081,800000000010813,PL03,500.0,BAG
900000000000993,101081,800000000010814,PL01,500.0,PAL
900000000000993,101081,800000000010815,PL02,15000.0,PAL
900000000000993,101081,800000000010816,PL03,1200.0,CS
900000000000993,101081,800000000010817,PL03,1200.0,PAL
900000000000993,101081,800000000010818,PL01,4500.0,CS
900000000000993,101081,800000000010819,PL03,1200.0,PAL
900000000000993,101082,800000000010820,PL03,1200.0,CS
900000000000993,101082,800000000010821,PL01,1200.0,BAG
900000000000994,101082,800000000010822,PL02,8000.0,CS
900000000000994,101082,800000000010823,PL02,15000.0,CS
900000000000994,101082,800000000010824,PL01,1200.0,BAG
900000000000994,101082,800000000010825,PL01,15000.0,PAL
900000000000994,101082,800000000010826,PL03,500.0,PAL
900000000000994,101082,800000000010827,PL03,15000.0,CS
900000000000994,101082,800000000010828,PL03,4500.0,PAL
900000000000994,101082,800000000010829,PL03,500.0,PAL
900000000000994,101083,800000000010830,PL01,15000.0,BAG
900000000000994,101083,800000000010831,PL01,500.0,PAL
900000000000994,101083,800000000010832,PL01,4500.0,BAG
900000000000994,101083,800000000010833,PL03,1200.0,CS
900000000000994,101083,800000000010834,PL02,500.0,BAG
900000000000995,101083,800000000010835,PL03,1200.0,PAL
900000000000995,101083,800000000010836,PL02,15000.0,BAG
900000000000995,101083,800000000010837,PL02,8000.0,CS
900000000000995,101083,800000000010838,PL02,4500.0,CS
900000000000995,101083,800000000010839,PL02,4500.0,PAL
900000000000995,101084,800000000010840,PL01,500.0,BAG
900000000000995,101084,800000000010841,PL02,8000.0,PAL
900000000000995,101084,800000000010842,PL02,500.0,BAG
900000000000995,101084,800000000010843,PL03,4500.0,PAL
900000000000996,101084,800000000010844,PL01,4500.0,BAG
900000000000996,101084,800000000010845,PL02,8000.0,CS
900000000000996,101084,800000000010846,PL02,8000.0,CS
900000000000996,101084,800000000010847,PL02,500.0,BAG
900000000000996,101084,800000000010848,PL02,1200.0,PAL
900000000000996,101084,800000000010849,PL02,500.0,BAG
900000000000996,101085,800000000010850,PL01,15000.0,PAL
900000000000996,101085,800000000010851,PL02,1200.0,PAL
900000000000996,101085,800000000010852,PL01,500.0,CS
900000000000996,101085,800000000010853,PL03,1200.0,BAG
900000000000996,101085,800000000010854,PL01,15000.0,PAL
900000000000997,101085,800000000010855,PL02,8000.0,BAG
900000000000997,101085,800000000010856,PL03,4500.0,CS
900000000000997,101085,800000000010857,PL01,1200.0,PAL
900000000000997,101085,800000000010858,PL02,8000.0,PAL
900000000000997,101085,800000000010859,PL01,1200.0,BAG
900000000000997,101086,800000000010860,PL01,500.0,CS
900000000000997,101086,800000000010861,PL02,500.0,BAG
900000000000997,101086,800000000010862,PL01,8000.0,BAG
900000000000997,101086,800000000010863,PL02,500.0,BAG
900000000000997,101086,800000000010864,PL01,1200.0,BAG
900000000000997,101086,800000000010865,PL01,500.0,CS
900000000000997,101086,800000000010866,PL03,1200.0,BAG
900000000000998,101086,800000000010867,PL01,8000.0,CS
900000000000998,101086,800000000010868,PL01,15000.0,PAL
900000000000999,101086,800000000010869,PL03,4500.0,PAL
900000000000999,101087,800000000010870,PL01,500.0,PAL
900000000000999,101087,800000000010871,PL01,4500.0,BAG
900000000000999,101087,800000000010872,PL02,500.0,CS
900000000000999,101087,800000000010873,PL02,1200.0,BAG
900000000000999,101087,800000000010874,PL03,15000.0,CS
900000000000999,101087,800000000010875,PL01,8000.0,BAG
900000000000999,101087,800000000010876,PL02,4500.0,BAG
900000000000999,101087,800000000010877,PL01,15000.0,BAG
900000000000999,101087,800000000010878,PL03,15000.0,BAG
900000000000999,101087,800000000010879,PL03,15000.0,CS
900000000000999,101088,800000000010880,PL03,500.0,CS
900000000000999,101088,800000000010881,PL01,4500.0,PAL
900000000000999,101088,800000000010882,PL03,15000.0,CS
900000000000999,101088,800000000010883,PL03,8000.0,CS
900000000000999,101088,800000000010884,PL01,1200.0,CS
900000000000999,101088,800000000010885,PL02,8000.0,BAG
900000000001000,101088,800000000010886,PL01,1200.0,BAG
900000000001000,101088,800000000010887,PL02,1200.0,PAL
900000000001000,101088,800000000010888,PL01,4500.0,PAL
900000000001000,101088,800000000010889,PL03,4500.0,BAG
900000000001000,101089,800000000010890,PL02,1200.0,CS
900000000001000,101089,800000000010891,PL03,15000.0,BAG
900000000001000,101089,800000000010892,PL01,4500.0,BAG
900000000001001,101089,800000000010893,PL03,4500.0,PAL
900000000001001,101089,800000000010894,PL03,15000.0,PAL
900000000001001,101089,800000000010895,PL03,8000.0,CS
900000000001001,101089,800000000010896,PL02,500.0,CS
900000000001001,101089,800000000010897,PL02,8000.0,BAG
900000000001001,101089,800000000010898,PL03,15000.0,PAL
900000000001001,101089,800000000010899,PL01,15000.0,PAL
900000000001001,101090,800000000010900,PL01,8000.0,CS
900000000001001,101090,800000000010901,PL02,15000.0,CS
900000000001001,101090,800000000010902,PL02,1200.0,CS
900000000001001,101090,800000000010903,PL03,15000.0,BAG
900000000001001,101090,800000000010904,PL03,500.0,BAG
900000000001002,101090,800000000010905,PL01,15000.0,PAL
900000000001002,101090,800000000010906,PL01,1200.0,PAL
900000000001002,101090,800000000010907,PL03,500.0,PAL
900000000001002,101090,800000000010908,PL01,1200.0,BAG
900000000001003,101090,800000000010909,PL02,15000.0,CS
900000000001003,101091,800000000010910,PL02,8000.0,BAG
900000000001003,101091,800000000010911,PL01,8000.0,BAG
900000000001003,101091,800000000010912,PL03,4500.0,BAG
900000000001003,101091,800000000010913,PL01,15000.0,PAL
900000000001004,101091,800000000010914,PL03,1200.0,CS
900000000001004,101091,800000000010915,PL02,15000.0,PAL
900000000001004,101091,800000000010916,PL02,8000.0,PAL
900000000001004,101091,800000000010917,PL02,15000.0,PAL
900000000001004,101091,800000000010918,PL02,4500.0,PAL
900000000001004,101091,800000000010919,PL03,500.0,PAL
900000000001004,101092,800000000010920,PL01,8000.0,BAG
900000000001004,101092,800000000010921,PL02,8000.0,CS
900000000001004,101092,800000000010922,PL03,15000.0,PAL
900000000001004,101092,800000000010923,PL02,1200.0,CS
900000000001004,101092,800000000010924,PL02,500.0,PAL
900000000001004,101092,800000000010925,PL02,500.0,PAL
900000000001004,101092,800000000010926,PL03,8000.0,CS
900000000001004,101092,800000000010927,PL01,1200.0,BAG
900000000001004,101092,800000000010928,PL03,4500.0,PAL
900000000001004,101092,800000000010929,PL01,500.0,BAG
900000000001004,101093,800000000010930,PL01,1200.0,BAG
900000000001004,101093,800000000010931,PL01,4500.0,BAG
900000000001005,101093,800000000010932,PL03,500.0,CS
900000000001005,101093,800000000010933,PL03,4500.0,CS
900000000001005,101093,800000000010934,PL02,500.0,CS
900000000001005,101093,800000000010935,PL03,4500.0,PAL
900000000001005,101093,800000000010936,PL02,8000.0,CS
900000000001005,101093,800000000010937,PL02,15000.0,CS
900000000001005,101093,800000000010938,PL01,500.0,BAG
900000000001005,101093,800000000010939,PL02,8000.0,PAL
900000000001005,101094,800000000010940,PL02,8000.0,PAL
900000000001005,101094,800000000010941,PL01,15000.0,PAL
900000000001005,101094,800000000010942,PL01,15000.0,BAG
900000000001005,101094,800000000010943,PL01,4500.0,BAG
900000000001006,101094,800000000010944,PL02,1200.0,BAG
900000000001006,101094,800000000010945,PL02,8000.0,CS
900000000001006,101094,800000000010946,PL01,4500.0,CS
900000000001006,101094,800000000010947,PL03,4500.0,BAG
900000000001006,101094,800000000010948,PL02,500.0,PAL
900000000001006,101094,800000000010949,PL03,8000.0,PAL
900000000001006,101095,800000000010950,PL02,4500.0,PAL
900000000001007,101095,800000000010951,PL03,15000.0,PAL
900000000001007,101095,800000000010952,PL01,1200.0,PAL
900000000001007,101095,800000000010953,PL01,1200.0,PAL
900000000001007,101095,800000000010954,PL02,500.0,BAG
900000000001007,101095,800000000010955,PL03,1200.0,PAL
900000000001007,101095,800000000010956,PL01,8000.0,CS
900000000001007,101095,800000000010957,PL02,15000.0,CS
900000000001007,101095,800000000010958,PL03,4500.0,BAG
900000000001007,101095,800000000010959,PL03,15000.0,PAL
900000000001007,101096,800000000010960,PL02,15000.0,PAL
900000000001007,101096,800000000010961,PL02,1200.0,CS
900000000001007,101096,800000000010962,PL02,4500.0,CS
900000000001007,101096,800000000010963,PL02,4500.0,CS
900000000001007,101096,800000000010964,PL03,15000.0,PAL
900000000001007,101096,800000000010965,PL02,4500.0,PAL
900000000001007,101096,800000000010966,PL03,15000.0,BAG
900000000001007,101096,800000000010967,PL03,1200.0,BAG
900000000001007,101096,800000000010968,PL03,500.0,CS
900000000001007,101096,800000000010969,PL02,500.0,CS
900000000001008,101097,800000000010970,PL03,4500.0,PAL
900000000001008,101097,800000000010971,PL03,500.0,BAG
900000000001008,101097,800000000010972,PL01,15000.0,PAL
900000000001009,101097,800000000010973,PL03,4500.0,PAL
